pl_name,hostname,pl_letter,sy_snum,sy_pnum,sy_mnum,discoverymethod,disc_year,disc_telescope,disc_instrument,pl_rade,pl_radj,pl_bmasse,pl_bmassj,pl_dens,st_spectype,st_rad,st_mass,st_metratio,st_age,st_dens,rastr,ra,decstr,dec,glat,glon,elat,elon,sy_dist,sy_gaiamag,sy_tmag,sky_coord.ra,sky_coord.dec
Kepler-789 b,Kepler-789,b,1,1,0,Transit,2016,0.95 m Kepler Telescope,Kepler CCD Array,2.12,0.189,5.14,0.0162,2.96,,1.02,1.01,[Fe/H],3.72,0.46008,19h43m54.04s,295.9751549,+38d56m47.90s,38.9466396,7.44438,73.12426,58.74195,311.03036,1480.16,14.5085,14.0559,295.9751549,38.9466396
Kepler-790 b,Kepler-790,b,1,1,0,Transit,2016,0.95 m Kepler Telescope,Kepler CCD Array,2.18,0.194,5.39,0.017,2.86,,0.8,0.84,[Fe/H],4.9,9.48847,19h07m40.12s,286.9171489,+38d52m19.96s,38.8722123,13.71774,69.85924,60.70191,297.57794,703.168,15.1947,14.6128,286.9171489,38.8722123
Kepler-791 b,Kepler-791,b,1,1,0,Transit,2016,0.95 m Kepler Telescope,Kepler CCD Array,3.05,0.272,9.53,0.03,1.85,,1.47,1.3,[Fe/H],2.24,0.01771,19h34m22.99s,293.5958044,+39d01m45.94s,39.0294267,9.11103,72.30998,59.42043,307.67769,1266.34,14.3687,13.9655,293.5958044,39.0294267
Kepler-792 b,Kepler-792,b,1,1,0,Transit,2016,0.95 m Kepler Telescope,Kepler CCD Array,1.96,0.175,4.5,0.0142,3.28,,1.12,1.09,[Fe/H],3.39,1.52852,19h28m01.64s,292.0068239,+38d49m14.52s,38.8207001,10.11457,71.54789,59.59712,305.23149,1425.47,14.976,14.4833,292.0068239,38.8207001
Kepler-793 b,Kepler-793,b,1,1,0,Transit,2016,0.95 m Kepler Telescope,Kepler CCD Array,1.37,0.122,2.45,0.00771,5.24,,0.97,0.98,[Fe/H],4.27,0.95862,19h40m52.02s,295.2167334,+38d46m27.94s,38.7744269,7.87857,72.68455,58.77515,309.84598,985.699,14.601,14.0876,295.2167334,38.7744269
Kepler-794 b,Kepler-794,b,1,1,0,Transit,2016,0.95 m Kepler Telescope,Kepler CCD Array,2.11,0.188,5.1,0.016,2.98,,1.38,1.19,[Fe/H],4.07,1.28479,19h12m32.08s,288.1336793,+38d59m48.81s,38.9968923,12.90645,70.37593,60.59157,299.51209,931.192,13.442,13.0019,288.1336793,38.9968923
Kepler-795 b,Kepler-795,b,2,1,0,Transit,2016,0.95 m Kepler Telescope,Kepler CCD Array,1.68,0.15,3.46,0.0109,4.01,,0.96,0.94,[Fe/H],6.46,1.24741,19h24m04.56s,291.0189951,+38d32m44.06s,38.5455728,10.68138,70.94724,59.55578,303.61673,492.122,13.3107,12.8446,291.0189951,38.5455728
Kepler-796 b,Kepler-796,b,1,1,0,Transit,2016,0.95 m Kepler Telescope,Kepler CCD Array,1.3,0.116,2.24,0.00705,5.6,,1.09,0.93,[Fe/H],11.75,3.55345,19h09m13.90s,287.3078999,+39d08m40.95s,39.1447097,13.55144,70.24259,60.8936,298.3161,817.584,12.9866,12.4083,287.3078999,39.1447097
Kepler-797 b,Kepler-797,b,1,1,0,Transit,2016,0.95 m Kepler Telescope,Kepler CCD Array,2.17,0.194,5.35,0.0168,2.88,,0.95,0.96,[Fe/H],3.89,0.72049,19h48m50.14s,297.2089078,+41d46m53.92s,41.781645,8.00979,76.08384,61.05781,314.79413,1315.26,14.5416,14.018,297.2089078,41.781645
Kepler-798 b,Kepler-798,b,1,1,0,Transit,2016,0.95 m Kepler Telescope,Kepler CCD Array,2.39,0.213,6.3,0.0198,2.54,,1.29,1.19,[Fe/H],2.82,0.70442,19h29m54.79s,292.4782785,+42d08m32.22s,42.1422821,11.28489,74.7325,62.64071,308.0877,972.274,14.1648,13.751,292.4782785,42.1422821
Kepler-799 b,Kepler-799,b,1,2,0,Transit,2016,0.95 m Kepler Telescope,Kepler CCD Array,6.88,0.614,37.9,0.119,0.64,,0.93,0.95,[Fe/H],3.98,0.82029,19h08m41.98s,287.1748966,+44d52m42.51s,44.8784754,15.91971,75.64356,66.44517,301.57392,1509.084,,14.66,287.1748966,44.8784754
Kepler-80 f,Kepler-80,f,1,6,0,Transit,2016,0.95 m Kepler Telescope,Kepler CCD Array,1.21,0.108,1.92,0.00606,5.96,K5,0.68,0.73,[Fe/H],2.0,2.33,19h44m27.02s,296.1125759,+39d58m43.48s,39.9787451,7.85257,74.08669,59.67592,311.91322,369.451,14.7555,14.0239,296.1125759,39.9787451
Kepler-800 b,Kepler-800,b,1,1,0,Transit,2016,0.95 m Kepler Telescope,Kepler CCD Array,2.85,0.254,8.5,0.0267,2.02,,0.82,0.85,[Fe/H],4.68,1.0156,19h06m17.94s,286.5747697,+44d47m42.67s,44.7951858,16.28111,75.39413,66.4885,300.4933,1019.26,15.7477,15.2167,286.5747697,44.7951858
Kepler-801 b,Kepler-801,b,1,1,0,Transit,2016,0.95 m Kepler Telescope,Kepler CCD Array,2.0,0.178,4.66,0.0147,3.2,,0.63,0.67,[Fe/H],3.55,1.5102,19h04m18.04s,286.0751815,+44d39m52.66s,44.6646277,16.56057,75.1285,66.4626,299.54805,440.426,15.2759,14.5438,286.0751815,44.6646277
Kepler-802 b,Kepler-802,b,1,1,0,Transit,2016,0.95 m Kepler Telescope,Kepler CCD Array,3.54,0.316,12.3,0.0386,1.52,,0.9,0.93,[Fe/H],4.68,0.49325,19h04m03.79s,286.0157998,+45d00m27.87s,45.0077413,16.72791,75.44422,66.80394,299.68586,780.585,14.8111,14.3021,286.0157998,45.0077413
Kepler-803 b,Kepler-803,b,1,1,0,Transit,2016,0.95 m Kepler Telescope,Kepler CCD Array,3.79,0.338,13.8,0.0434,1.39,,1.12,1.05,[Fe/H],4.9,1.8368,19h56m53.20s,299.2216728,+44d41m38.05s,44.6939033,8.19102,79.37192,63.13404,320.17043,639.771,13.63,13.1253,299.2216728,44.6939033
Kepler-804 b,Kepler-804,b,1,2,0,Transit,2016,0.95 m Kepler Telescope,Kepler CCD Array,1.94,0.173,4.42,0.0139,3.33,,1.05,1.01,[Fe/H],5.25,1.15872,19h33m29.33s,293.3722109,+44d47m06.65s,44.7851812,11.88612,77.4418,64.88785,311.56326,649.65,13.7361,13.2823,293.3722109,44.7851812
Kepler-804 c,Kepler-804,c,1,2,0,Transit,2016,0.95 m Kepler Telescope,Kepler CCD Array,1.14,0.102,1.55,0.00489,5.75,,1.05,1.01,[Fe/H],5.25,1.03417,19h33m29.33s,293.3722109,+44d47m06.65s,44.7851812,11.88612,77.4418,64.88785,311.56326,649.65,13.7361,13.2823,293.3722109,44.7851812
Kepler-805 b,Kepler-805,b,1,1,0,Transit,2016,0.95 m Kepler Telescope,Kepler CCD Array,2.89,0.258,8.7,0.0274,1.98,,1.65,1.19,[Fe/H],4.27,0.34859,19h32m55.20s,293.2300178,+45d03m12.11s,45.053364,12.09596,77.64116,65.17424,311.57874,638.49,12.5048,12.1079,293.2300178,45.053364
Kepler-806 b,Kepler-806,b,1,1,0,Transit,2016,0.95 m Kepler Telescope,Kepler CCD Array,1.14,0.102,1.55,0.00489,5.75,,1.16,0.99,[Fe/H],7.76,0.31224,19h44m01.73s,296.0071956,+44d51m12.85s,44.8535698,10.2587,78.38092,64.22808,315.63788,361.896,11.5909,11.1508,296.0071956,44.8535698
Kepler-807 b,Kepler-807,b,1,1,0,Transit,2016,0.95 m Kepler Telescope,Kepler CCD Array,10.42,0.93,76.8,0.242,0.373,,1.06,1.04,[Fe/H],3.72,3.54676,19h16m04.83s,289.0201356,+48d07m11.22s,48.1197839,16.00604,79.26313,69.09165,307.56318,1492.95,15.0693,14.6607,289.0201356,48.1197839
Kepler-808 b,Kepler-808,b,1,1,0,Transit,2016,0.95 m Kepler Telescope,Kepler CCD Array,1.46,0.13,2.73,0.00859,4.82,,0.71,0.76,[Fe/H],1.95,4.17487,19h26m22.60s,291.5941514,+48d26m43.77s,48.4454907,14.57061,80.28908,68.73516,312.30817,321.0,14.3539,13.6653,291.5941514,48.4454907
Kepler-809 b,Kepler-809,b,1,1,0,Transit,2016,0.95 m Kepler Telescope,Kepler CCD Array,3.01,0.269,9.32,0.0293,1.88,,0.98,0.99,[Fe/H],4.37,0.88628,19h16m20.07s,289.0836324,+48d01m05.05s,48.0180689,15.92719,79.18303,68.98147,307.57051,961.405,14.6798,14.2151,289.0836324,48.0180689
Kepler-810 b,Kepler-810,b,1,1,0,Transit,2016,0.95 m Kepler Telescope,Kepler CCD Array,1.93,0.172,4.38,0.0138,3.35,,1.04,1.03,[Fe/H],4.17,1.65508,19h46m27.57s,296.6148615,+48d04m57.23s,48.0825642,11.41579,81.47969,66.96798,319.90285,1458.59,15.7606,15.26,296.6148615,48.0825642
Kepler-811 b,Kepler-811,b,1,1,0,Transit,2016,0.95 m Kepler Telescope,Kepler CCD Array,2.7,0.241,7.75,0.0244,2.16,,1.24,1.01,[Fe/H],7.94,0.62326,19h01m41.80s,285.4241593,+47d50m04.41s,47.8345586,18.13436,78.04972,69.62709,300.85308,985.041,13.9578,13.4985,285.4241593,47.8345586
Kepler-812 b,Kepler-812,b,1,1,0,Transit,2016,0.95 m Kepler Telescope,Kepler CCD Array,3.55,0.317,12.3,0.0388,1.51,,1.71,1.45,[Fe/H],1.66,0.77147,19h15m25.27s,288.8552821,+48d12m30.66s,48.208517,16.14187,79.30359,69.21423,307.3657,1482.74,13.7493,13.434,288.8552821,48.208517
Kepler-813 b,Kepler-813,b,1,1,0,Transit,2016,0.95 m Kepler Telescope,Kepler CCD Array,2.14,0.191,5.22,0.0164,2.93,,0.93,0.95,[Fe/H],3.98,1.98618,19h02m39.04s,285.6626752,+48d26m07.17s,48.4353251,18.19746,78.70044,70.14891,301.83494,840.0,14.5352,14.0748,285.6626752,48.4353251
Kepler-814 b,Kepler-814,b,1,1,0,Transit,2016,0.95 m Kepler Telescope,Kepler CCD Array,2.12,0.189,5.14,0.0162,2.96,,1.22,1.15,[Fe/H],3.02,1.47416,18h59m38.53s,284.9105256,+48d25m53.72s,48.4315896,18.6639,78.51337,70.30004,300.42914,2055.77,14.6655,14.2593,284.9105256,48.4315896
Kepler-815 b,Kepler-815,b,1,1,0,Transit,2016,0.95 m Kepler Telescope,Kepler CCD Array,4.11,0.367,15.8,0.0498,1.25,,3.42,1.25,[Fe/H],4.9,0.12089,19h00m53.07s,285.2211238,+47d52m52.69s,47.8813037,18.27833,78.04531,69.71286,300.52004,1259.28,13.2306,12.6392,285.2211238,47.8813037
Kepler-816 b,Kepler-816,b,1,1,0,Transit,2016,0.95 m Kepler Telescope,Kepler CCD Array,10.24,0.914,74.5,0.234,0.381,,0.85,0.9,[Fe/H],4.17,2.31041,19h33m27.08s,293.3628165,+39d12m44.78s,39.2124394,9.356,72.38946,59.65077,307.45187,983.697,15.9357,15.3058,293.3628165,39.2124394
Kepler-817 b,Kepler-817,b,1,1,0,Transit,2016,0.95 m Kepler Telescope,Kepler CCD Array,9.03,0.806,60.2,0.189,0.449,,1.03,1.03,[Fe/H],3.55,1.78404,19h44m19.64s,296.0818498,+39d09m41.81s,39.161614,7.47643,73.35435,58.91639,311.32113,1484.46,15.5969,15.074,296.0818498,39.161614
Kepler-818 b,Kepler-818,b,1,1,0,Transit,2016,0.95 m Kepler Telescope,Kepler CCD Array,5.11,0.456,22.9,0.072,0.943,,0.92,0.94,[Fe/H],3.98,2.45874,19h44m56.43s,296.2351072,+39d22m13.03s,39.3702865,7.47435,73.59645,59.07221,311.67562,925.037,15.0569,14.5479,296.2351072,39.3702865
Kepler-819 b,Kepler-819,b,1,1,0,Transit,2016,0.95 m Kepler Telescope,Kepler CCD Array,2.76,0.246,8.05,0.0253,2.1,,0.81,0.86,[Fe/H],4.47,2.41873,19h41m29.00s,295.3708312,+39d10m38.25s,39.1772925,7.96666,73.09948,59.11605,310.32256,664.306,15.0662,14.4889,295.3708312,39.1772925
Kepler-820 b,Kepler-820,b,1,1,0,Transit,2016,0.95 m Kepler Telescope,Kepler CCD Array,6.09,0.543,30.8,0.097,0.749,,1.36,1.23,[Fe/H],2.63,0.71826,19h24m04.84s,291.0201523,+39d13m14.19s,39.2206091,10.97902,71.5641,60.2027,304.00095,1387.2,13.9436,13.4786,291.0201523,39.2206091
Kepler-821 b,Kepler-821,b,1,1,0,Transit,2016,0.95 m Kepler Telescope,Kepler CCD Array,1.31,0.117,2.27,0.00714,5.55,,0.8,0.84,[Fe/H],4.79,2.35671,19h02m28.17s,285.6173937,+39d22m46.09s,39.3794684,14.84472,69.92349,61.42773,295.79122,614.571,14.8177,14.2181,285.6173937,39.3794684
Kepler-822 b,Kepler-822,b,1,1,0,Transit,2016,0.95 m Kepler Telescope,Kepler CCD Array,1.77,0.158,3.78,0.0119,3.75,,1.08,1.06,[Fe/H],3.55,0.96758,19h29m06.26s,292.2760929,+39d33m00.41s,39.5501136,10.25746,72.30493,60.23072,306.064,860.391,14.5966,14.0962,292.2760929,39.5501136
Kepler-823 b,Kepler-823,b,1,1,0,Transit,2016,0.95 m Kepler Telescope,Kepler CCD Array,1.57,0.14,3.09,0.00972,4.39,,0.96,0.98,[Fe/H],4.47,1.80327,18h58m19.82s,284.5825682,+39d13m12.63s,39.2201737,15.52074,69.44907,61.44577,294.08393,1389.27,14.7625,14.2527,284.5825682,39.2201737
Kepler-824 b,Kepler-824,b,1,1,0,Transit,2016,0.95 m Kepler Telescope,Kepler CCD Array,1.87,0.167,4.16,0.0131,3.5,,1.22,1.15,[Fe/H],3.31,1.43366,19h21m54.58s,290.477406,+39d43m55.19s,39.7319975,11.57965,71.84571,60.81261,303.48291,1201.4,14.8825,14.4323,290.477406,39.7319975
Kepler-825 b,Kepler-825,b,1,2,0,Transit,2016,0.95 m Kepler Telescope,Kepler CCD Array,1.53,0.136,2.96,0.0093,4.54,,1.08,1.03,[Fe/H],3.55,1.63287,19h39m04.76s,294.769825,+39d23m54.27s,39.3984081,8.48096,73.07163,59.47832,309.60554,807.85,14.1453,13.7194,294.769825,39.3984081
Kepler-825 c,Kepler-825,c,1,2,0,Transit,2016,0.95 m Kepler Telescope,Kepler CCD Array,1.84,0.164,4.04,0.0127,3.56,,1.08,1.03,[Fe/H],3.55,4.81885,19h39m04.76s,294.769825,+39d23m54.27s,39.3984081,8.48096,73.07163,59.47832,309.60554,807.85,14.1453,13.7194,294.769825,39.3984081
Kepler-826 b,Kepler-826,b,1,1,0,Transit,2016,0.95 m Kepler Telescope,Kepler CCD Array,1.25,0.112,2.1,0.0066,5.91,,1.15,1.05,[Fe/H],4.37,0.73118,18h59m26.43s,284.8601128,+39d14m25.83s,39.2405076,15.33019,69.55449,61.4202,294.53236,779.596,13.4122,12.9814,284.8601128,39.2405076
Kepler-827 b,Kepler-827,b,1,1,0,Transit,2016,0.95 m Kepler Telescope,Kepler CCD Array,5.63,0.502,27.0,0.0849,0.831,,0.91,0.93,[Fe/H],4.37,3.32701,19h39m51.84s,294.9660027,+42d42m30.82s,42.7085608,9.91121,76.09952,62.53338,312.25561,2046.68,15.8616,15.3515,294.9660027,42.7085608
Kepler-828 b,Kepler-828,b,1,1,0,Transit,2016,0.95 m Kepler Telescope,Kepler CCD Array,1.51,0.135,2.89,0.00909,4.61,,0.77,0.81,[Fe/H],4.57,3.92265,19h07m32.94s,286.8872555,+42d28m16.42s,42.4712271,15.17564,73.25742,64.19184,299.48317,575.322,15.0441,14.4455,286.8872555,42.4712271
Kepler-829 b,Kepler-829,b,1,1,0,Transit,2016,0.95 m Kepler Telescope,Kepler CCD Array,2.11,0.188,5.1,0.016,2.98,,0.97,0.98,[Fe/H],4.68,5.22062,18h49m19.88s,282.3328312,+42d27m49.73s,42.4638125,18.29325,71.95093,64.96975,291.86447,1073.76,14.9206,14.4166,282.3328312,42.4638125
Kepler-830 b,Kepler-830,b,1,1,0,Transit,2016,0.95 m Kepler Telescope,Kepler CCD Array,1.7,0.152,3.53,0.0111,3.95,,1.11,1.07,[Fe/H],3.47,0.3999,19h40m13.02s,295.054238,+42d45m24.59s,42.7568316,9.87661,76.17365,62.55468,312.42468,1122.0,14.7886,14.3344,295.054238,42.7568316
Kepler-831 b,Kepler-831,b,1,1,0,Transit,2016,0.95 m Kepler Telescope,Kepler CCD Array,1.27,0.113,2.15,0.00678,5.77,,0.97,0.99,[Fe/H],4.17,3.6896,19h39m56.53s,294.9855607,+42d43m39.85s,42.7277355,9.9075,76.12355,62.546,312.29978,593.54,13.6311,13.1742,294.9855607,42.7277355
Kepler-832 b,Kepler-832,b,1,1,0,Transit,2016,0.95 m Kepler Telescope,Kepler CCD Array,2.06,0.184,4.9,0.0154,3.08,,0.9,0.92,[Fe/H],4.37,1.0168,19h43m42.27s,295.9261101,+45d23m01.93s,45.383869,10.55971,78.82861,64.73623,316.01412,1688.12,15.8594,15.3661,295.9261101,45.383869
Kepler-833 b,Kepler-833,b,1,1,0,Transit,2016,0.95 m Kepler Telescope,Kepler CCD Array,2.02,0.18,4.74,0.0149,3.16,,0.62,0.64,[Fe/H],3.72,5.88599,19h21m55.18s,290.4799052,+45d36m02.09s,45.6005798,14.07649,77.2932,66.38231,307.66345,467.37,15.4686,14.7079,290.4799052,45.6005798
Kepler-834 b,Kepler-834,b,1,1,0,Transit,2016,0.95 m Kepler Telescope,Kepler CCD Array,2.02,0.18,4.74,0.0149,3.16,,0.66,0.7,[Fe/H],2.69,3.60222,19h08m13.07s,287.0544674,+45d10m49.21s,45.1803351,16.11418,75.89955,66.7587,301.59319,633.937,15.9285,15.2036,287.0544674,45.1803351
Kepler-835 b,Kepler-835,b,1,1,0,Transit,2016,0.95 m Kepler Telescope,Kepler CCD Array,2.79,0.249,8.2,0.0258,2.07,,1.11,1.08,[Fe/H],3.63,0.87917,18h54m17.81s,283.5742181,+45d44m05.28s,45.7348003,18.58969,75.51099,67.95808,295.88206,2406.33,15.8901,15.4396,283.5742181,45.7348003
Kepler-836 b,Kepler-836,b,1,1,0,Transit,2016,0.95 m Kepler Telescope,Kepler CCD Array,2.73,0.244,7.9,0.0249,2.13,,1.04,1.03,[Fe/H],4.27,0.47666,19h09m48.66s,287.4527659,+45d42m15.83s,45.7043964,16.05709,76.5148,67.1741,302.67811,980.035,14.5873,14.1524,287.4527659,45.7043964
Kepler-837 b,Kepler-837,b,1,1,0,Transit,2016,0.95 m Kepler Telescope,Kepler CCD Array,2.56,0.228,7.08,0.0223,2.32,,0.81,0.85,[Fe/H],3.98,1.46297,19h00m59.22s,285.2467607,+45d57m00.40s,45.95011,17.57513,76.15481,67.85909,299.02188,901.907,15.229,14.7517,285.2467607,45.95011
Kepler-838 b,Kepler-838,b,1,1,0,Transit,2016,0.95 m Kepler Telescope,Kepler CCD Array,2.73,0.244,7.9,0.0249,2.13,,0.96,0.98,[Fe/H],4.17,0.69062,19h01m44.51s,285.4354695,+45d58m33.45s,45.975959,17.46217,76.2298,67.84729,299.37515,1104.04,15.2295,14.7772,285.4354695,45.975959
Kepler-839 b,Kepler-839,b,1,1,0,Transit,2016,0.95 m Kepler Telescope,Kepler CCD Array,2.57,0.229,7.13,0.0224,2.31,,1.31,1.22,[Fe/H],2.82,0.53357,19h24m17.92s,291.074684,+45d14m33.16s,45.242544,13.54734,77.13885,65.90113,308.32194,944.561,13.5633,13.1455,291.074684,45.242544
Kepler-841 b,Kepler-841,b,1,1,0,Transit,2016,0.95 m Kepler Telescope,Kepler CCD Array,5.23,0.467,23.8,0.0749,0.914,,0.81,0.85,[Fe/H],4.47,25.36857,18h57m00.33s,284.2513637,+48d48m34.55s,48.8095962,19.20216,78.73264,70.79157,299.52256,998.961,15.7442,15.1894,284.2513637,48.8095962
Kepler-842 b,Kepler-842,b,1,1,0,Transit,2016,0.95 m Kepler Telescope,Kepler CCD Array,1.6,0.143,3.19,0.01,4.28,,0.73,0.78,[Fe/H],4.37,2.76789,19h29m18.86s,292.3285976,+49d39m12.66s,49.6535171,14.63931,81.63101,69.63058,314.96235,532.726,15.1296,14.4695,292.3285976,49.6535171
Kepler-843 b,Kepler-843,b,1,1,0,Transit,2016,0.95 m Kepler Telescope,Kepler CCD Array,2.59,0.231,7.22,0.0227,2.28,,1.03,1.02,[Fe/H],4.17,1.79475,19h45m17.27s,296.3219786,+48d58m17.17s,48.9714373,12.00369,82.18878,67.84603,320.52299,1165.66,15.2481,14.7675,296.3219786,48.9714373
Kepler-844 b,Kepler-844,b,1,1,0,Transit,2016,0.95 m Kepler Telescope,Kepler CCD Array,1.68,0.15,3.46,0.0109,4.01,,0.57,0.59,[Fe/H],3.8,0.5851,19h11m25.88s,287.8578541,+48d46m26.27s,48.7739646,16.96872,79.58545,69.97944,306.17888,431.776,15.7957,14.979,287.8578541,48.7739646
Kepler-845 b,Kepler-845,b,1,1,0,Transit,2016,0.95 m Kepler Telescope,Kepler CCD Array,2.04,0.182,4.82,0.0152,3.12,,0.75,0.79,[Fe/H],4.79,0.55664,19h23m49.83s,290.9576363,+49d12m13.41s,49.2037262,15.26491,80.82529,69.59821,312.09663,431.051,14.6386,14.0071,290.9576363,49.2037262
Kepler-846 b,Kepler-846,b,1,1,0,Transit,2016,0.95 m Kepler Telescope,Kepler CCD Array,2.48,0.221,6.71,0.0211,2.42,,0.91,0.94,[Fe/H],4.37,3.89592,19h08m13.70s,287.0570731,+49d02m45.64s,49.0460112,17.55834,79.6461,70.41945,305.00762,1127.12,15.6041,15.1044,287.0570731,49.0460112
Kepler-847 b,Kepler-847,b,1,1,0,Transit,2016,0.95 m Kepler Telescope,Kepler CCD Array,1.18,0.105,1.76,0.00553,5.89,,0.77,0.83,[Fe/H],3.89,2.42571,18h54m01.16s,283.5048144,+49d27m03.37s,49.4509371,19.87459,79.20453,71.54865,298.66397,513.103,14.7799,14.1328,283.5048144,49.4509371
Kepler-848 b,Kepler-848,b,1,1,0,Transit,2016,0.95 m Kepler Telescope,Kepler CCD Array,1.7,0.152,3.53,0.0111,3.95,,1.2,1.01,[Fe/H],8.32,0.30165,19h33m09.19s,293.2882949,+48d48m41.80s,48.8116114,13.71305,81.12202,68.60044,315.52566,1378.47,14.0105,13.5365,293.2882949,48.8116114
Kepler-849 b,Kepler-849,b,1,1,0,Transit,2016,0.95 m Kepler Telescope,Kepler CCD Array,7.14,0.637,40.4,0.127,0.61,,1.64,1.23,[Fe/H],3.98,0.22747,19h23m24.43s,290.8517961,+48d31m16.77s,48.5213243,15.05008,80.15038,69.00121,311.14086,822.134,12.8358,12.4219,290.8517961,48.5213243
Kepler-850 b,Kepler-850,b,1,1,0,Transit,2016,0.95 m Kepler Telescope,Kepler CCD Array,1.78,0.159,3.82,0.012,3.72,,1.09,1.06,[Fe/H],3.89,1.60453,19h32m20.27s,293.0844515,+48d34m31.31s,48.5753645,13.73198,80.84283,68.44446,314.91747,1661.28,15.4272,14.9806,293.0844515,48.5753645
Kepler-851 b,Kepler-851,b,1,1,0,Transit,2016,0.95 m Kepler Telescope,Kepler CCD Array,1.68,0.15,3.46,0.0109,4.01,,0.85,0.89,[Fe/H],4.47,0.63776,19h38m43.25s,294.6802199,+49d08m24.40s,49.1401106,13.03779,81.83905,68.4912,318.16343,839.255,15.1081,14.6202,294.6802199,49.1401106
Kepler-852 b,Kepler-852,b,1,1,0,Transit,2016,0.95 m Kepler Telescope,Kepler CCD Array,2.54,0.227,6.99,0.022,2.34,,1.16,1.19,[Fe/H],1.48,0.98558,19h49m33.98s,297.3915863,+48d33m38.48s,48.5606875,11.18828,82.15889,67.15234,321.6456,1619.03,13.9066,13.479,297.3915863,48.5606875
Kepler-853 b,Kepler-853,b,1,1,0,Transit,2016,0.95 m Kepler Telescope,Kepler CCD Array,1.69,0.151,3.5,0.011,3.98,,1.55,1.3,[Fe/H],2.69,0.55852,18h55m44.83s,283.936781,+49d06m36.99s,49.1102748,19.49697,78.96035,71.14003,299.19163,568.676,12.2485,11.8998,283.936781,49.1102748
Kepler-855 b,Kepler-855,b,1,1,0,Transit,2016,0.95 m Kepler Telescope,Kepler CCD Array,8.35,0.745,52.7,0.166,0.497,,1.03,1.03,[Fe/H],4.17,0.58262,19h40m22.79s,295.0949565,+43d32m15.23s,43.537565,10.21625,76.88822,63.26894,313.11627,1506.58,15.0191,14.4952,295.0949565,43.537565
Kepler-856 b,Kepler-856,b,1,1,0,Transit,2016,0.95 m Kepler Telescope,Kepler CCD Array,9.3,0.83,63.3,0.199,0.432,,0.93,0.96,[Fe/H],4.27,1.79327,19h18m24.92s,289.6038379,+46d18m53.67s,46.3149097,14.92486,77.70822,67.26337,306.83652,1351.17,15.557,15.0277,289.6038379,46.3149097
Kepler-857 b,Kepler-857,b,1,1,0,Transit,2016,0.95 m Kepler Telescope,Kepler CCD Array,6.8,0.607,37.2,0.117,0.65,,0.99,0.99,[Fe/H],4.27,2.7636,19h38m31.78s,294.6323978,+43d24m01.63s,43.4004526,10.44943,76.60594,63.26647,312.31401,983.502,15.0638,14.5517,294.6323978,43.4004526
Kepler-858 b,Kepler-858,b,1,1,0,Transit,2016,0.95 m Kepler Telescope,Kepler CCD Array,4.87,0.434,21.1,0.0664,1.0,,0.91,0.96,[Fe/H],3.39,1.47064,19h15m23.73s,288.8488552,+51d12m32.54s,51.2090375,17.29145,82.19755,71.98127,310.86414,298.532,12.411,11.9363,288.8488552,51.2090375
Kepler-859 b,Kepler-859,b,1,1,0,Transit,2016,0.95 m Kepler Telescope,Kepler CCD Array,3.09,0.276,9.75,0.0307,1.82,,0.77,0.81,[Fe/H],4.57,3.65406,19h06m58.04s,286.7418337,+43d11m24.43s,43.1901197,15.55426,73.90076,64.91304,299.69214,839.903,15.8805,15.2785,286.7418337,43.1901197
Kepler-860 b,Kepler-860,b,1,1,0,Transit,2016,0.95 m Kepler Telescope,Kepler CCD Array,3.24,0.289,10.6,0.0332,1.71,,1.06,1.04,[Fe/H],4.27,2.67226,19h42m18.54s,295.5772681,+46d15m16.93s,46.2547028,11.18255,79.49597,65.62991,316.34078,1056.36,15.4033,14.9071,295.5772681,46.2547028
Kepler-861 b,Kepler-861,b,1,1,0,Transit,2016,0.95 m Kepler Telescope,Kepler CCD Array,2.28,0.203,5.82,0.0183,2.7,,0.78,0.82,[Fe/H],4.47,7.44905,19h29m24.95s,292.3539624,+46d13m34.49s,46.2262465,13.16131,78.44535,66.4914,311.27122,850.327,15.5958,14.9762,292.3539624,46.2262465
Kepler-862 b,Kepler-862,b,1,1,0,Transit,2016,0.95 m Kepler Telescope,Kepler CCD Array,2.21,0.197,5.52,0.0174,2.81,,0.84,0.88,[Fe/H],4.79,1.23727,19h51m07.02s,297.7792466,+46d29m33.61s,46.4926688,9.96035,80.4453,65.19278,319.88448,1039.03,15.3031,14.6969,297.7792466,46.4926688
Kepler-863 b,Kepler-863,b,1,1,0,Transit,2016,0.95 m Kepler Telescope,Kepler CCD Array,2.9,0.259,8.75,0.0275,1.97,,0.95,0.96,[Fe/H],3.8,0.99953,19h50m39.47s,297.6644677,+43d14m56.37s,43.2489903,8.44029,77.54123,62.2815,316.64178,1499.66,15.4464,14.9273,297.6644677,43.2489903
Kepler-864 b,Kepler-864,b,1,2,0,Transit,2016,0.95 m Kepler Telescope,Kepler CCD Array,2.4,0.214,6.35,0.02,2.52,,1.0,1.0,[Fe/H],4.68,0.82595,19h00m13.70s,285.0570943,+46d19m14.19s,46.3206074,17.83069,76.46837,68.25153,298.95603,2022.9,15.7816,15.3073,285.0570943,46.3206074
